0.05,515,0.321966397
0.145,515,0.647666459
0.24,515,0.792781581
0.335,515,0.875046671
0.43,515,0.927940261
0.525,515,0.965028002
0.62,515,0.992283759
0.715,515,1.013316739
0.81,515,1.029869322
0.905,515,1.043434972
1,515,1.054635968
0.05,524.5,0.310018668
0.145,524.5,0.632358432
0.24,524.5,0.779091475
0.335,524.5,0.863098942
0.43,524.5,0.917610454
0.525,524.5,0.955818295
0.62,524.5,0.984069695
0.715,524.5,1.005849409
0.81,524.5,1.023148724
0.905,524.5,1.037212197
1,524.5,1.048786559
0.05,534,0.297822029
0.145,534,0.616303671
0.24,534,0.76453018
0.335,534,0.85040448
0.43,534,0.906409459
0.525,534,0.945861854
0.62,534,0.975233354
0.715,534,0.997884256
0.81,534,1.015805849
0.905,534,1.030491599
1,534,1.042688239
0.05,543.5,0.285376478
0.145,543.5,0.599502178
0.24,543.5,0.749222153
0.335,543.5,0.83683883
0.43,543.5,0.894337274
0.525,543.5,0.935158681
0.62,543.5,0.965525825
0.715,543.5,0.989047915
0.81,543.5,1.007840697
0.905,543.5,1.023148724
1,543.5,1.035843186
0.05,553,0.272806472
0.145,553,0.581829496
0.24,553,0.732794026
0.335,553,0.822277536
0.43,553,0.881518357
0.525,553,0.923584319
0.62,553,0.955196017
0.715,553,0.979589297
0.81,553,0.999128811
0.905,553,1.015183572
1,553,1.028500311
0.05,562.5,0.259987554
0.145,562.5,0.563534536
0.24,562.5,0.715370255
0.335,562.5,0.806596142
0.43,562.5,0.867454885
0.525,562.5,0.911014312
0.62,562.5,0.943746111
0.715,562.5,0.96925949
0.81,562.5,0.989670193
0.905,562.5,1.006347231
1,562.5,1.020286248
0.05,572,0.247044182
0.145,572,0.544119477
0.24,572,0.696826385
0.335,572,0.789794648
0.43,572,0.852395769
0.525,572,0.897448662
0.62,572,0.931425016
0.715,572,0.957934039
0.81,572,0.97921593
0.905,572,0.996764157
1,572,1.011325451
0.05,581.5,0.233976353
0.145,581.5,0.523957685
0.24,581.5,0.677037959
0.335,581.5,0.771624144
0.43,581.5,0.835843186
0.525,581.5,0.882389546
0.62,581.5,0.91773491
0.715,581.5,0.945488488
0.81,581.5,0.967766024
0.905,581.5,0.986060983
1,581.5,1.001369011
0.05,591,0.220535159
0.145,591,0.502551338
0.24,591,0.655756067
0.335,591,0.751960174
0.43,591,0.817921593
0.525,591,0.866085874
0.62,591,0.902675793
0.715,591,0.931673927
0.81,591,0.954947106
0.905,591,0.97423771
1,591,0.99029247
0.05,600.5,0.206969508
0.145,600.5,0.480149347
0.24,600.5,0.632980709
0.335,600.5,0.730553827
0.43,600.5,0.798257623
0.525,600.5,0.84791537
0.62,600.5,0.886123211
0.715,600.5,0.916241444
0.81,600.5,0.940759179
0.905,600.5,0.960920971
1,600.5,0.977971375
0.05,610,0.193279403
0.145,610,0.456627256
0.24,610,0.608462974
0.335,610,0.707156192
0.43,610,0.776477909
0.525,610,0.827878034
0.62,610,0.86757934
0.715,610,0.899066584
0.81,610,0.924704418
0.905,610,0.94598631
1,610,0.963907903
